contract,cohort,element_bytes,path,count,variant,sample,rounds,elapsed_ns,checksum,requests,requested_bytes,peak_bytes
normal,1,8,reserved,16,direct-c,0,1024,65000,59701673571133541,2048,172032,168
normal,1,8,reserved,16,reverse-c,0,1024,71000,59701673571133541,2048,172032,168
normal,1,8,reserved,16,whitefoot,0,1024,108000,59701673571133541,2048,172032,168
normal,1,8,reserved,16,reverse-c,1,1024,70000,16530413350951497830,2048,172032,168
normal,1,8,reserved,16,whitefoot,1,1024,106000,16530413350951497830,2048,172032,168
normal,1,8,reserved,16,direct-c,1,1024,56000,16530413350951497830,2048,172032,168
normal,1,8,reserved,16,whitefoot,2,1024,106000,1670218907956885607,2048,172032,168
normal,1,8,reserved,16,direct-c,2,1024,56000,1670218907956885607,2048,172032,168
normal,1,8,reserved,16,reverse-c,2,1024,72000,1670218907956885607,2048,172032,168
normal,1,8,reserved,16,direct-c,3,1024,58000,10765589072194551912,2048,172032,168
normal,1,8,reserved,16,reverse-c,3,1024,73000,10765589072194551912,2048,172032,168
normal,1,8,reserved,16,whitefoot,3,1024,110000,10765589072194551912,2048,172032,168
normal,1,8,reserved,16,reverse-c,4,1024,71000,7808198825975105641,2048,172032,168
normal,1,8,reserved,16,whitefoot,4,1024,107000,7808198825975105641,2048,172032,168
normal,1,8,reserved,16,direct-c,4,1024,59000,7808198825975105641,2048,172032,168
normal,1,8,reserved,16,whitefoot,5,1024,106000,13764731325644853354,2048,172032,168
normal,1,8,reserved,16,direct-c,5,1024,56000,13764731325644853354,2048,172032,168
normal,1,8,reserved,16,reverse-c,5,1024,71000,13764731325644853354,2048,172032,168
normal,1,8,reserved,16,direct-c,6,1024,56000,8431867046325868651,2048,172032,168
normal,1,8,reserved,16,reverse-c,6,1024,70000,8431867046325868651,2048,172032,168
normal,1,8,reserved,16,whitefoot,6,1024,107000,8431867046325868651,2048,172032,168
normal,1,8,reserved,16,reverse-c,7,1024,70000,12634127471829442668,2048,172032,168
normal,1,8,reserved,16,whitefoot,7,1024,107000,12634127471829442668,2048,172032,168
normal,1,8,reserved,16,direct-c,7,1024,59000,12634127471829442668,2048,172032,168
normal,1,8,reserved,16,whitefoot,8,1024,106000,10271008492177877101,2048,172032,168
normal,1,8,reserved,16,direct-c,8,1024,56000,10271008492177877101,2048,172032,168
normal,1,8,reserved,16,reverse-c,8,1024,71000,10271008492177877101,2048,172032,168
normal,1,8,reserved,16,direct-c,9,1024,56000,2934559836407001198,2048,172032,168
normal,1,8,reserved,16,reverse-c,9,1024,83000,2934559836407001198,2048,172032,168
normal,1,8,reserved,16,whitefoot,9,1024,110000,2934559836407001198,2048,172032,168
normal,1,8,reserved,16,reverse-c,10,1024,70000,12399936318824347759,2048,172032,168
normal,1,8,reserved,16,whitefoot,10,1024,107000,12399936318824347759,2048,172032,168
normal,1,8,reserved,16,direct-c,10,1024,56000,12399936318824347759,2048,172032,168
normal,1,8,reserved,256,direct-c,0,64,32000,2579303665581912421,128,133632,2088
normal,1,8,reserved,256,reverse-c,0,64,51000,2579303665581912421,128,133632,2088
normal,1,8,reserved,256,whitefoot,0,64,73000,2579303665581912421,128,133632,2088
normal,1,8,reserved,256,reverse-c,1,64,50000,15004863404960584294,128,133632,2088
normal,1,8,reserved,256,whitefoot,1,64,73000,15004863404960584294,128,133632,2088
normal,1,8,reserved,256,direct-c,1,64,27000,15004863404960584294,128,133632,2088
normal,1,8,reserved,256,whitefoot,2,64,73000,6238444661111665511,128,133632,2088
normal,1,8,reserved,256,direct-c,2,64,28000,6238444661111665511,128,133632,2088
normal,1,8,reserved,256,reverse-c,2,64,53000,6238444661111665511,128,133632,2088
normal,1,8,reserved,256,direct-c,3,64,29000,15378485664560305256,128,133632,2088
normal,1,8,reserved,256,reverse-c,3,64,52000,15378485664560305256,128,133632,2088
normal,1,8,reserved,256,whitefoot,3,64,80000,15378485664560305256,128,133632,2088
normal,1,8,reserved,256,reverse-c,4,64,51000,2766610939810346345,128,133632,2088
normal,1,8,reserved,256,whitefoot,4,64,73000,2766610939810346345,128,133632,2088
normal,1,8,reserved,256,direct-c,4,64,28000,2766610939810346345,128,133632,2088
normal,1,8,reserved,256,whitefoot,5,64,73000,1301900758297908842,128,133632,2088
normal,1,8,reserved,256,direct-c,5,64,27000,1301900758297908842,128,133632,2088
normal,1,8,reserved,256,reverse-c,5,64,50000,1301900758297908842,128,133632,2088
normal,1,8,reserved,256,direct-c,6,64,28000,1404462645086893931,128,133632,2088
normal,1,8,reserved,256,reverse-c,6,64,51000,1404462645086893931,128,133632,2088
normal,1,8,reserved,256,whitefoot,6,64,73000,1404462645086893931,128,133632,2088
normal,1,8,reserved,256,reverse-c,7,64,50000,2476260582492428396,128,133632,2088
normal,1,8,reserved,256,whitefoot,7,64,73000,2476260582492428396,128,133632,2088
normal,1,8,reserved,256,direct-c,7,64,28000,2476260582492428396,128,133632,2088
normal,1,8,reserved,256,whitefoot,8,64,73000,16842734688888060269,128,133632,2088
normal,1,8,reserved,256,direct-c,8,64,27000,16842734688888060269,128,133632,2088
normal,1,8,reserved,256,reverse-c,8,64,51000,16842734688888060269,128,133632,2088
normal,1,8,reserved,256,direct-c,9,64,27000,12837902397001046638,128,133632,2088
normal,1,8,reserved,256,reverse-c,9,64,51000,12837902397001046638,128,133632,2088
normal,1,8,reserved,256,whitefoot,9,64,73000,12837902397001046638,128,133632,2088
normal,1,8,reserved,256,reverse-c,10,64,50000,5765124497358273391,128,133632,2088
normal,1,8,reserved,256,whitefoot,10,64,73000,5765124497358273391,128,133632,2088
normal,1,8,reserved,256,direct-c,10,64,27000,5765124497358273391,128,133632,2088
normal,1,8,reserved,4096,direct-c,0,4,35000,13662483684667186637,8,131232,32808
normal,1,8,reserved,4096,reverse-c,0,4,45000,13662483684667186637,8,131232,32808
normal,1,8,reserved,4096,whitefoot,0,4,71000,13662483684667186637,8,131232,32808
normal,1,8,reserved,4096,reverse-c,1,4,46000,4597654380427216870,8,131232,32808
normal,1,8,reserved,4096,whitefoot,1,4,71000,4597654380427216870,8,131232,32808
normal,1,8,reserved,4096,direct-c,1,4,26000,4597654380427216870,8,131232,32808
normal,1,8,reserved,4096,whitefoot,2,4,72000,16760650771382120959,8,131232,32808
normal,1,8,reserved,4096,direct-c,2,4,26000,16760650771382120959,8,131232,32808
normal,1,8,reserved,4096,reverse-c,2,4,46000,16760650771382120959,8,131232,32808
normal,1,8,reserved,4096,direct-c,3,4,26000,5487664896997682200,8,131232,32808
normal,1,8,reserved,4096,reverse-c,3,4,46000,5487664896997682200,8,131232,32808
normal,1,8,reserved,4096,whitefoot,3,4,71000,5487664896997682200,8,131232,32808
normal,1,8,reserved,4096,reverse-c,4,4,45000,15261598176057689633,8,131232,32808
normal,1,8,reserved,4096,whitefoot,4,4,71000,15261598176057689633,8,131232,32808
normal,1,8,reserved,4096,direct-c,4,4,26000,15261598176057689633,8,131232,32808
normal,1,8,reserved,4096,whitefoot,5,4,72000,17188691050809565226,8,131232,32808
normal,1,8,reserved,4096,direct-c,5,4,26000,17188691050809565226,8,131232,32808
normal,1,8,reserved,4096,reverse-c,5,4,46000,17188691050809565226,8,131232,32808
normal,1,8,reserved,4096,direct-c,6,4,26000,13477100091397777971,8,131232,32808
normal,1,8,reserved,4096,reverse-c,6,4,46000,13477100091397777971,8,131232,32808
normal,1,8,reserved,4096,whitefoot,6,4,71000,13477100091397777971,8,131232,32808
normal,1,8,reserved,4096,reverse-c,7,4,46000,17612349536294122556,8,131232,32808
normal,1,8,reserved,4096,whitefoot,7,4,71000,17612349536294122556,8,131232,32808
normal,1,8,reserved,4096,direct-c,7,4,26000,17612349536294122556,8,131232,32808
normal,1,8,reserved,4096,whitefoot,8,4,72000,1589255794511924789,8,131232,32808
normal,1,8,reserved,4096,direct-c,8,4,26000,1589255794511924789,8,131232,32808
normal,1,8,reserved,4096,reverse-c,8,4,47000,1589255794511924789,8,131232,32808
normal,1,8,reserved,4096,direct-c,9,4,26000,14508270848255645742,8,131232,32808
normal,1,8,reserved,4096,reverse-c,9,4,47000,14508270848255645742,8,131232,32808
normal,1,8,reserved,4096,whitefoot,9,4,71000,14508270848255645742,8,131232,32808
normal,1,8,reserved,4096,reverse-c,10,4,45000,13368836612186718759,8,131232,32808
normal,1,8,reserved,4096,whitefoot,10,4,71000,13368836612186718759,8,131232,32808
normal,1,8,reserved,4096,direct-c,10,4,33000,13368836612186718759,8,131232,32808
normal,1,8,growth,16,direct-c,0,1024,182000,59701673571133541,7168,630784,416
normal,1,8,growth,16,reverse-c,0,1024,186000,59701673571133541,7168,630784,416
normal,1,8,growth,16,whitefoot,0,1024,211000,59701673571133541,7168,630784,416
normal,1,8,growth,16,reverse-c,1,1024,185000,16530413350951497830,7168,630784,416
normal,1,8,growth,16,whitefoot,1,1024,209000,16530413350951497830,7168,630784,416
normal,1,8,growth,16,direct-c,1,1024,172000,16530413350951497830,7168,630784,416
normal,1,8,growth,16,whitefoot,2,1024,209000,1670218907956885607,7168,630784,416
normal,1,8,growth,16,direct-c,2,1024,171000,1670218907956885607,7168,630784,416
normal,1,8,growth,16,reverse-c,2,1024,185000,1670218907956885607,7168,630784,416
normal,1,8,growth,16,direct-c,3,1024,172000,10765589072194551912,7168,630784,416
normal,1,8,growth,16,reverse-c,3,1024,185000,10765589072194551912,7168,630784,416
normal,1,8,growth,16,whitefoot,3,1024,221000,10765589072194551912,7168,630784,416
normal,1,8,growth,16,reverse-c,4,1024,189000,7808198825975105641,7168,630784,416
normal,1,8,growth,16,whitefoot,4,1024,212000,7808198825975105641,7168,630784,416
normal,1,8,growth,16,direct-c,4,1024,171000,7808198825975105641,7168,630784,416
normal,1,8,growth,16,whitefoot,5,1024,209000,13764731325644853354,7168,630784,416
normal,1,8,growth,16,direct-c,5,1024,171000,13764731325644853354,7168,630784,416
normal,1,8,growth,16,reverse-c,5,1024,192000,13764731325644853354,7168,630784,416
normal,1,8,growth,16,direct-c,6,1024,178000,8431867046325868651,7168,630784,416
normal,1,8,growth,16,reverse-c,6,1024,186000,8431867046325868651,7168,630784,416
normal,1,8,growth,16,whitefoot,6,1024,210000,8431867046325868651,7168,630784,416
normal,1,8,growth,16,reverse-c,7,1024,184000,12634127471829442668,7168,630784,416
normal,1,8,growth,16,whitefoot,7,1024,208000,12634127471829442668,7168,630784,416
normal,1,8,growth,16,direct-c,7,1024,171000,12634127471829442668,7168,630784,416
normal,1,8,growth,16,whitefoot,8,1024,209000,10271008492177877101,7168,630784,416
normal,1,8,growth,16,direct-c,8,1024,172000,10271008492177877101,7168,630784,416
normal,1,8,growth,16,reverse-c,8,1024,192000,10271008492177877101,7168,630784,416
normal,1,8,growth,16,direct-c,9,1024,171000,2934559836407001198,7168,630784,416
normal,1,8,growth,16,reverse-c,9,1024,184000,2934559836407001198,7168,630784,416
normal,1,8,growth,16,whitefoot,9,1024,208000,2934559836407001198,7168,630784,416
normal,1,8,growth,16,reverse-c,10,1024,185000,12399936318824347759,7168,630784,416
normal,1,8,growth,16,whitefoot,10,1024,209000,12399936318824347759,7168,630784,416
normal,1,8,growth,16,direct-c,10,1024,172000,12399936318824347759,7168,630784,416
normal,1,8,growth,256,direct-c,0,64,52000,2579303665581912421,704,535040,6176
normal,1,8,growth,256,reverse-c,0,64,71000,2579303665581912421,704,535040,6176
normal,1,8,growth,256,whitefoot,0,64,94000,2579303665581912421,704,535040,6176
normal,1,8,growth,256,reverse-c,1,64,69000,15004863404960584294,704,535040,6176
normal,1,8,growth,256,whitefoot,1,64,93000,15004863404960584294,704,535040,6176
normal,1,8,growth,256,direct-c,1,64,47000,15004863404960584294,704,535040,6176
normal,1,8,growth,256,whitefoot,2,64,92000,6238444661111665511,704,535040,6176
normal,1,8,growth,256,direct-c,2,64,46000,6238444661111665511,704,535040,6176
normal,1,8,growth,256,reverse-c,2,64,69000,6238444661111665511,704,535040,6176
normal,1,8,growth,256,direct-c,3,64,47000,15378485664560305256,704,535040,6176
normal,1,8,growth,256,reverse-c,3,64,69000,15378485664560305256,704,535040,6176
normal,1,8,growth,256,whitefoot,3,64,94000,15378485664560305256,704,535040,6176
normal,1,8,growth,256,reverse-c,4,64,85000,2766610939810346345,704,535040,6176
normal,1,8,growth,256,whitefoot,4,64,96000,2766610939810346345,704,535040,6176
normal,1,8,growth,256,direct-c,4,64,48000,2766610939810346345,704,535040,6176
normal,1,8,growth,256,whitefoot,5,64,95000,1301900758297908842,704,535040,6176
normal,1,8,growth,256,direct-c,5,64,47000,1301900758297908842,704,535040,6176
normal,1,8,growth,256,reverse-c,5,64,71000,1301900758297908842,704,535040,6176
normal,1,8,growth,256,direct-c,6,64,48000,1404462645086893931,704,535040,6176
normal,1,8,growth,256,reverse-c,6,64,71000,1404462645086893931,704,535040,6176
normal,1,8,growth,256,whitefoot,6,64,95000,1404462645086893931,704,535040,6176
normal,1,8,growth,256,reverse-c,7,64,70000,2476260582492428396,704,535040,6176
normal,1,8,growth,256,whitefoot,7,64,95000,2476260582492428396,704,535040,6176
normal,1,8,growth,256,direct-c,7,64,47000,2476260582492428396,704,535040,6176
normal,1,8,growth,256,whitefoot,8,64,95000,16842734688888060269,704,535040,6176
normal,1,8,growth,256,direct-c,8,64,48000,16842734688888060269,704,535040,6176
normal,1,8,growth,256,reverse-c,8,64,71000,16842734688888060269,704,535040,6176
normal,1,8,growth,256,direct-c,9,64,47000,12837902397001046638,704,535040,6176
normal,1,8,growth,256,reverse-c,9,64,71000,12837902397001046638,704,535040,6176
normal,1,8,growth,256,whitefoot,9,64,95000,12837902397001046638,704,535040,6176
normal,1,8,growth,256,reverse-c,10,64,70000,5765124497358273391,704,535040,6176
normal,1,8,growth,256,whitefoot,10,64,95000,5765124497358273391,704,535040,6176
normal,1,8,growth,256,direct-c,10,64,47000,5765124497358273391,704,535040,6176
normal,1,8,growth,4096,direct-c,0,4,40000,13662483684667186637,60,525216,98336
normal,1,8,growth,4096,reverse-c,0,4,54000,13662483684667186637,60,525216,98336
normal,1,8,growth,4096,whitefoot,0,4,80000,13662483684667186637,60,525216,98336
normal,1,8,growth,4096,reverse-c,1,4,52000,4597654380427216870,60,525216,98336
normal,1,8,growth,4096,whitefoot,1,4,79000,4597654380427216870,60,525216,98336
normal,1,8,growth,4096,direct-c,1,4,33000,4597654380427216870,60,525216,98336
normal,1,8,growth,4096,whitefoot,2,4,85000,16760650771382120959,60,525216,98336
normal,1,8,growth,4096,direct-c,2,4,35000,16760650771382120959,60,525216,98336
normal,1,8,growth,4096,reverse-c,2,4,63000,16760650771382120959,60,525216,98336
normal,1,8,growth,4096,direct-c,3,4,33000,5487664896997682200,60,525216,98336
normal,1,8,growth,4096,reverse-c,3,4,52000,5487664896997682200,60,525216,98336
normal,1,8,growth,4096,whitefoot,3,4,80000,5487664896997682200,60,525216,98336
normal,1,8,growth,4096,reverse-c,4,4,53000,15261598176057689633,60,525216,98336
normal,1,8,growth,4096,whitefoot,4,4,79000,15261598176057689633,60,525216,98336
normal,1,8,growth,4096,direct-c,4,4,33000,15261598176057689633,60,525216,98336
normal,1,8,growth,4096,whitefoot,5,4,79000,17188691050809565226,60,525216,98336
normal,1,8,growth,4096,direct-c,5,4,32000,17188691050809565226,60,525216,98336
normal,1,8,growth,4096,reverse-c,5,4,52000,17188691050809565226,60,525216,98336
normal,1,8,growth,4096,direct-c,6,4,33000,13477100091397777971,60,525216,98336
normal,1,8,growth,4096,reverse-c,6,4,54000,13477100091397777971,60,525216,98336
normal,1,8,growth,4096,whitefoot,6,4,80000,13477100091397777971,60,525216,98336
normal,1,8,growth,4096,reverse-c,7,4,52000,17612349536294122556,60,525216,98336
normal,1,8,growth,4096,whitefoot,7,4,80000,17612349536294122556,60,525216,98336
normal,1,8,growth,4096,direct-c,7,4,33000,17612349536294122556,60,525216,98336
normal,1,8,growth,4096,whitefoot,8,4,79000,1589255794511924789,60,525216,98336
normal,1,8,growth,4096,direct-c,8,4,40000,1589255794511924789,60,525216,98336
normal,1,8,growth,4096,reverse-c,8,4,54000,1589255794511924789,60,525216,98336
normal,1,8,growth,4096,direct-c,9,4,33000,14508270848255645742,60,525216,98336
normal,1,8,growth,4096,reverse-c,9,4,54000,14508270848255645742,60,525216,98336
normal,1,8,growth,4096,whitefoot,9,4,79000,14508270848255645742,60,525216,98336
normal,1,8,growth,4096,reverse-c,10,4,51000,13368836612186718759,60,525216,98336
normal,1,8,growth,4096,whitefoot,10,4,79000,13368836612186718759,60,525216,98336
normal,1,8,growth,4096,direct-c,10,4,32000,13368836612186718759,60,525216,98336
normal,1,8,reuse,16,direct-c,0,1024,29000,59701673571133541,2,168,168
normal,1,8,reuse,16,reverse-c,0,1024,32000,59701673571133541,2,168,168
normal,1,8,reuse,16,whitefoot,0,1024,79000,59701673571133541,2,168,168
normal,1,8,reuse,16,reverse-c,1,1024,32000,16530413350951497830,2,168,168
normal,1,8,reuse,16,whitefoot,1,1024,81000,16530413350951497830,2,168,168
normal,1,8,reuse,16,direct-c,1,1024,30000,16530413350951497830,2,168,168
normal,1,8,reuse,16,whitefoot,2,1024,82000,1670218907956885607,2,168,168
normal,1,8,reuse,16,direct-c,2,1024,30000,1670218907956885607,2,168,168
normal,1,8,reuse,16,reverse-c,2,1024,31000,1670218907956885607,2,168,168
normal,1,8,reuse,16,direct-c,3,1024,29000,10765589072194551912,2,168,168
normal,1,8,reuse,16,reverse-c,3,1024,32000,10765589072194551912,2,168,168
normal,1,8,reuse,16,whitefoot,3,1024,80000,10765589072194551912,2,168,168
normal,1,8,reuse,16,reverse-c,4,1024,32000,7808198825975105641,2,168,168
normal,1,8,reuse,16,whitefoot,4,1024,79000,7808198825975105641,2,168,168
normal,1,8,reuse,16,direct-c,4,1024,29000,7808198825975105641,2,168,168
normal,1,8,reuse,16,whitefoot,5,1024,81000,13764731325644853354,2,168,168
normal,1,8,reuse,16,direct-c,5,1024,28000,13764731325644853354,2,168,168
normal,1,8,reuse,16,reverse-c,5,1024,32000,13764731325644853354,2,168,168
normal,1,8,reuse,16,direct-c,6,1024,28000,8431867046325868651,2,168,168
normal,1,8,reuse,16,reverse-c,6,1024,32000,8431867046325868651,2,168,168
normal,1,8,reuse,16,whitefoot,6,1024,83000,8431867046325868651,2,168,168
normal,1,8,reuse,16,reverse-c,7,1024,31000,12634127471829442668,2,168,168
normal,1,8,reuse,16,whitefoot,7,1024,82000,12634127471829442668,2,168,168
normal,1,8,reuse,16,direct-c,7,1024,30000,12634127471829442668,2,168,168
normal,1,8,reuse,16,whitefoot,8,1024,80000,10271008492177877101,2,168,168
normal,1,8,reuse,16,direct-c,8,1024,27000,10271008492177877101,2,168,168
normal,1,8,reuse,16,reverse-c,8,1024,31000,10271008492177877101,2,168,168
normal,1,8,reuse,16,direct-c,9,1024,27000,2934559836407001198,2,168,168
normal,1,8,reuse,16,reverse-c,9,1024,32000,2934559836407001198,2,168,168
normal,1,8,reuse,16,whitefoot,9,1024,81000,2934559836407001198,2,168,168
normal,1,8,reuse,16,reverse-c,10,1024,43000,12399936318824347759,2,168,168
normal,1,8,reuse,16,whitefoot,10,1024,81000,12399936318824347759,2,168,168
normal,1,8,reuse,16,direct-c,10,1024,31000,12399936318824347759,2,168,168
normal,1,8,reuse,256,direct-c,0,64,25000,2579303665581912421,2,2088,2088
normal,1,8,reuse,256,reverse-c,0,64,50000,2579303665581912421,2,2088,2088
normal,1,8,reuse,256,whitefoot,0,64,72000,2579303665581912421,2,2088,2088
normal,1,8,reuse,256,reverse-c,1,64,49000,15004863404960584294,2,2088,2088
normal,1,8,reuse,256,whitefoot,1,64,72000,15004863404960584294,2,2088,2088
normal,1,8,reuse,256,direct-c,1,64,25000,15004863404960584294,2,2088,2088
normal,1,8,reuse,256,whitefoot,2,64,73000,6238444661111665511,2,2088,2088
normal,1,8,reuse,256,direct-c,2,64,25000,6238444661111665511,2,2088,2088
normal,1,8,reuse,256,reverse-c,2,64,49000,6238444661111665511,2,2088,2088
normal,1,8,reuse,256,direct-c,3,64,24000,15378485664560305256,2,2088,2088
normal,1,8,reuse,256,reverse-c,3,64,49000,15378485664560305256,2,2088,2088
normal,1,8,reuse,256,whitefoot,3,64,72000,15378485664560305256,2,2088,2088
normal,1,8,reuse,256,reverse-c,4,64,49000,2766610939810346345,2,2088,2088
normal,1,8,reuse,256,whitefoot,4,64,72000,2766610939810346345,2,2088,2088
normal,1,8,reuse,256,direct-c,4,64,25000,2766610939810346345,2,2088,2088
normal,1,8,reuse,256,whitefoot,5,64,72000,1301900758297908842,2,2088,2088
normal,1,8,reuse,256,direct-c,5,64,25000,1301900758297908842,2,2088,2088
normal,1,8,reuse,256,reverse-c,5,64,49000,1301900758297908842,2,2088,2088
normal,1,8,reuse,256,direct-c,6,64,24000,1404462645086893931,2,2088,2088
normal,1,8,reuse,256,reverse-c,6,64,49000,1404462645086893931,2,2088,2088
normal,1,8,reuse,256,whitefoot,6,64,72000,1404462645086893931,2,2088,2088
normal,1,8,reuse,256,reverse-c,7,64,49000,2476260582492428396,2,2088,2088
normal,1,8,reuse,256,whitefoot,7,64,72000,2476260582492428396,2,2088,2088
normal,1,8,reuse,256,direct-c,7,64,25000,2476260582492428396,2,2088,2088
normal,1,8,reuse,256,whitefoot,8,64,72000,16842734688888060269,2,2088,2088
normal,1,8,reuse,256,direct-c,8,64,24000,16842734688888060269,2,2088,2088
normal,1,8,reuse,256,reverse-c,8,64,49000,16842734688888060269,2,2088,2088
normal,1,8,reuse,256,direct-c,9,64,24000,12837902397001046638,2,2088,2088
normal,1,8,reuse,256,reverse-c,9,64,49000,12837902397001046638,2,2088,2088
normal,1,8,reuse,256,whitefoot,9,64,72000,12837902397001046638,2,2088,2088
normal,1,8,reuse,256,reverse-c,10,64,49000,5765124497358273391,2,2088,2088
normal,1,8,reuse,256,whitefoot,10,64,72000,5765124497358273391,2,2088,2088
normal,1,8,reuse,256,direct-c,10,64,24000,5765124497358273391,2,2088,2088
normal,1,8,reuse,4096,direct-c,0,4,26000,13662483684667186637,2,32808,32808
normal,1,8,reuse,4096,reverse-c,0,4,48000,13662483684667186637,2,32808,32808
normal,1,8,reuse,4096,whitefoot,0,4,72000,13662483684667186637,2,32808,32808
normal,1,8,reuse,4096,reverse-c,1,4,47000,4597654380427216870,2,32808,32808
normal,1,8,reuse,4096,whitefoot,1,4,73000,4597654380427216870,2,32808,32808
normal,1,8,reuse,4096,direct-c,1,4,26000,4597654380427216870,2,32808,32808
normal,1,8,reuse,4096,whitefoot,2,4,73000,16760650771382120959,2,32808,32808
normal,1,8,reuse,4096,direct-c,2,4,26000,16760650771382120959,2,32808,32808
normal,1,8,reuse,4096,reverse-c,2,4,46000,16760650771382120959,2,32808,32808
normal,1,8,reuse,4096,direct-c,3,4,26000,5487664896997682200,2,32808,32808
normal,1,8,reuse,4096,reverse-c,3,4,46000,5487664896997682200,2,32808,32808
normal,1,8,reuse,4096,whitefoot,3,4,73000,5487664896997682200,2,32808,32808
normal,1,8,reuse,4096,reverse-c,4,4,46000,15261598176057689633,2,32808,32808
normal,1,8,reuse,4096,whitefoot,4,4,72000,15261598176057689633,2,32808,32808
normal,1,8,reuse,4096,direct-c,4,4,26000,15261598176057689633,2,32808,32808
normal,1,8,reuse,4096,whitefoot,5,4,72000,17188691050809565226,2,32808,32808
normal,1,8,reuse,4096,direct-c,5,4,26000,17188691050809565226,2,32808,32808
normal,1,8,reuse,4096,reverse-c,5,4,45000,17188691050809565226,2,32808,32808
normal,1,8,reuse,4096,direct-c,6,4,26000,13477100091397777971,2,32808,32808
normal,1,8,reuse,4096,reverse-c,6,4,48000,13477100091397777971,2,32808,32808
normal,1,8,reuse,4096,whitefoot,6,4,72000,13477100091397777971,2,32808,32808
normal,1,8,reuse,4096,reverse-c,7,4,47000,17612349536294122556,2,32808,32808
normal,1,8,reuse,4096,whitefoot,7,4,72000,17612349536294122556,2,32808,32808
normal,1,8,reuse,4096,direct-c,7,4,26000,17612349536294122556,2,32808,32808
normal,1,8,reuse,4096,whitefoot,8,4,74000,1589255794511924789,2,32808,32808
normal,1,8,reuse,4096,direct-c,8,4,26000,1589255794511924789,2,32808,32808
normal,1,8,reuse,4096,reverse-c,8,4,48000,1589255794511924789,2,32808,32808
normal,1,8,reuse,4096,direct-c,9,4,26000,14508270848255645742,2,32808,32808
normal,1,8,reuse,4096,reverse-c,9,4,46000,14508270848255645742,2,32808,32808
normal,1,8,reuse,4096,whitefoot,9,4,73000,14508270848255645742,2,32808,32808
normal,1,8,reuse,4096,reverse-c,10,4,46000,13368836612186718759,2,32808,32808
normal,1,8,reuse,4096,whitefoot,10,4,73000,13368836612186718759,2,32808,32808
normal,1,8,reuse,4096,direct-c,10,4,26000,13368836612186718759,2,32808,32808
normal,1,256,reserved,16,direct-c,0,1024,699000,2738261762080461413,2048,4489216,4384
normal,1,256,reserved,16,reverse-c,0,1024,736000,2738261762080461413,2048,4489216,4384
normal,1,256,reserved,16,whitefoot,0,1024,918000,2738261762080461413,2048,4489216,4384
normal,1,256,reserved,16,reverse-c,1,1024,750000,4141449823736190566,2048,4489216,4384
normal,1,256,reserved,16,whitefoot,1,1024,916000,4141449823736190566,2048,4489216,4384
normal,1,256,reserved,16,direct-c,1,1024,708000,4141449823736190566,2048,4489216,4384
normal,1,256,reserved,16,whitefoot,2,1024,905000,1554135879846812263,2048,4489216,4384
normal,1,256,reserved,16,direct-c,2,1024,683000,1554135879846812263,2048,4489216,4384
normal,1,256,reserved,16,reverse-c,2,1024,727000,1554135879846812263,2048,4489216,4384
normal,1,256,reserved,16,direct-c,3,1024,707000,3409883887621660264,2048,4489216,4384
normal,1,256,reserved,16,reverse-c,3,1024,721000,3409883887621660264,2048,4489216,4384
normal,1,256,reserved,16,whitefoot,3,1024,894000,3409883887621660264,2048,4489216,4384
normal,1,256,reserved,16,reverse-c,4,1024,721000,12481193156044612201,2048,4489216,4384
normal,1,256,reserved,16,whitefoot,4,1024,895000,12481193156044612201,2048,4489216,4384
normal,1,256,reserved,16,direct-c,4,1024,680000,12481193156044612201,2048,4489216,4384
normal,1,256,reserved,16,whitefoot,5,1024,895000,3783822713431418474,2048,4489216,4384
normal,1,256,reserved,16,direct-c,5,1024,683000,3783822713431418474,2048,4489216,4384
normal,1,256,reserved,16,reverse-c,5,1024,738000,3783822713431418474,2048,4489216,4384
normal,1,256,reserved,16,direct-c,6,1024,681000,6343887565475637867,2048,4489216,4384
normal,1,256,reserved,16,reverse-c,6,1024,721000,6343887565475637867,2048,4489216,4384
normal,1,256,reserved,16,whitefoot,6,1024,891000,6343887565475637867,2048,4489216,4384
normal,1,256,reserved,16,reverse-c,7,1024,733000,2910412821097377388,2048,4489216,4384
normal,1,256,reserved,16,whitefoot,7,1024,891000,2910412821097377388,2048,4489216,4384
normal,1,256,reserved,16,direct-c,7,1024,689000,2910412821097377388,2048,4489216,4384
normal,1,256,reserved,16,whitefoot,8,1024,891000,5648173236766077549,2048,4489216,4384
normal,1,256,reserved,16,direct-c,8,1024,682000,5648173236766077549,2048,4489216,4384
normal,1,256,reserved,16,reverse-c,8,1024,729000,5648173236766077549,2048,4489216,4384
normal,1,256,reserved,16,direct-c,9,1024,685000,10988970196460271214,2048,4489216,4384
normal,1,256,reserved,16,reverse-c,9,1024,728000,10988970196460271214,2048,4489216,4384
normal,1,256,reserved,16,whitefoot,9,1024,916000,10988970196460271214,2048,4489216,4384
normal,1,256,reserved,16,reverse-c,10,1024,722000,5796218994430933615,2048,4489216,4384
normal,1,256,reserved,16,whitefoot,10,1024,894000,5796218994430933615,2048,4489216,4384
normal,1,256,reserved,16,direct-c,10,1024,680000,5796218994430933615,2048,4489216,4384
normal,1,256,reserved,256,direct-c,0,64,619000,8467096049828093317,128,4212736,65824
